item code,item label,item type,item status,text type,text content,text type,text content,media url,price currencyid,price quantity,price value,price tax rate,attribute code,attribute type,subproduct code,product list type,property value,property type,catalog code,catalog list type
"7613-1121, 7613-1122",Gorra robust azul ALPINESTARS,default,1,short,Gorra robust azul ALPINESTARS,long,long selection description,products/603-gorra-robust-azul-alpinestars-2.jpg,MXN,1,750,750,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7613-1119, 7613-1120",Gorra robust negro ALPINESTARS,default,1,short,Gorra robust negro ALPINESTARS,long,long selection description,products/604-gorra-robust-negro-alpinestars-2.jpg,MXN,1,750,750,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7613-1082, 7613-1083",Gorra trusty curved negro ALPINESIARS,default,1,short,Gorra trusty curved negro ALPINESIARS,long,long selection description,products/532-gorra-trusty-curved-negro-alpinesiars-1.jpg,MXN,1,752,752,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7613-1111, 7613-1112",Gorra umbra negro ALPINESTARS,default,1,short,Gorra umbra negro ALPINESTARS,long,long selection description,products/600-gorra-umbra-negro-alpinestars-2.jpg,MXN,1,860,860,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
7614-1001,Gorro corp shift negro ALPINESTARS,default,1,short,Gorro corp shift negro ALPINESTARS,long,long selection description,products/611-gorro-corp-shift-negro-alpinestars-2.jpg,MXN,1,438,438,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
7614-1002,Gorro corp shift rojo ALPINESTARS,default,1,short,Gorro corp shift rojo ALPINESTARS,long,long selection description,products/612-gorro-corp-shift-rojo-alpinestars-2.jpg,MXN,1,438,438,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7601-1301, 7601-1302",Guantes de piel drystar portland negro ALPINESTARS,default,1,short,Guantes de piel drystar portland negro ALPINESTARS,long,long selection description,products/15-alpinestar-guantes-de-piel-drystar-portland-negro-3.jpg;products/15-alpinestar-guantes-de-piel-drystar-portland-negro-4.jpg,MXN,1,2258,2258,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7601-1296,  7601-1297, 7601-1298, 7601-1299",Guantes de piel gore-tex 365 negro ALPINESTARS,default,1,short,Guantes de piel gore-tex 365 negro ALPINESTARS,long,long selection description,products/19-alpinestars-ft-guantes-de-piel-gore-tex-365-1.jpg;products/19-alpinestars-ft-guantes-de-piel-gore-tex-365-2.jpg,MXN,1,6088,6088,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
7601-1287,Guantes de piel gore-tex WR-1 negro ALPINESTARS,default,1,short,Guantes de piel gore-tex WR-1 negro ALPINESTARS,long,long selection description,products/20-guantes-de-piel-gore-tex-wr-1-negro-alpinestars-1.jpg;products/20-guantes-de-piel-gore-tex-wr-1-negro-alpinestars-2.jpg;products/20-guantes-de-piel-gore-tex-wr-1-negro-alpinestars-3.jpg;products/20-guantes-de-piel-gore-tex-wr-1-negro-alpinestars-4.jpg,MXN,1,4225,4225,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7601-1198, 7601-1193",Guantes de piel gp air blanco ALPINESTARS,default,1,short,Guantes de piel gp air blanco ALPINESTARS,long,long selection description,products/22-alpinestars-guantes-de-piel-gp-air-ngobcoroj-1.jpg;products/22-alpinestars-guantes-de-piel-gp-air-ngobcoroj-2.jpg;products/22-alpinestars-guantes-de-piel-gp-air-ngobcoroj-3.jpg,MXN,1,3292,3292,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7601-1191, 7601-1192,  7601-1187",Guantes de piel gp air blanco ALPINESTARS,default,1,short,Guantes de piel gp air blanco ALPINESTARS,long,long selection description,products/21-alpinestars-ft-guantes-de-piel-gp-air-ngobco-1.jpg;products/21-alpinestars-ft-guantes-de-piel-gp-air-ngobco-2.jpg;products/21-alpinestars-ft-guantes-de-piel-gp-air-ngobco-3.jpg,MXN,1,3292,3292,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7601-1081, 7601-1082, 7601-1083",Guantes de piel gp pro blanco ALPINESTARS,default,1,short,Guantes de piel gp pro blanco ALPINESTARS,long,long selection description,products/23-guantes-de-piel-gp-pro-1.jpg;products/23-guantes-de-piel-gp-pro-2.jpg;products/23-guantes-de-piel-gp-pro-3.jpg,MXN,1,7829,7829,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7601-1157, 7601-1158, 7601-1307",Guantes de piel gp pro negro ALPINESTARS,default,1,short,Guantes de piel gp pro negro ALPINESTARS,long,long selection description,products/24-guantes-de-piel-gp-pro-1.jpg;products/24-guantes-de-piel-gp-pro-2.jpg;products/24-guantes-de-piel-gp-pro-3.jpg;products/24-guantes-de-piel-gp-pro-4.jpg;products/24-guantes-de-piel-gp-pro-5.jpg,MXN,1,7829,7829,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7601-1038, 7601-1039, 7601-1006",Guantes de piel gp pro negro ALPINESTARS,default,1,short,Guantes de piel gp pro negro ALPINESTARS,long,long selection description,products/25-alpinestars-guantes-de-piel-gp-pro-1.jpg;products/25-alpinestars-guantes-de-piel-gp-pro-2.jpg;products/25-alpinestars-guantes-de-piel-gp-pro-3.jpg,MXN,1,7829,7829,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7601-1329, 7601-1254, 7601-1255, 7601-1256",Guantes de piel rayburn cafe ALPINESTARS,default,1,short,Guantes de piel rayburn cafe ALPINESTARS,long,long selection description,products/41-alpinestars-guantes-de-piel-rayburn-1.jpg;products/41-alpinestars-guantes-de-piel-rayburn-2.jpg,MXN,1,3512,3512,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7601-1252, 7601-1253",Guantes de piel rayburn negro ALPINESTARS,default,1,short,Guantes de piel rayburn negro ALPINESTARS,long,long selection description,products/40-alpinestars-guantes-de-piel-rayburn-1.jpg;products/40-alpinestars-guantes-de-piel-rayburn-2.jpg,MXN,1,3512,3512,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7601-1257, 7601-1258, 7601-1259, 7601-1331",Guantes de piel robinson  negro ALPINESTARS,default,1,short,Guantes de piel robinson  negro ALPINESTARS,long,long selection description,products/42-al-pinestars-guantes-de-piel-robinson-1.jpg;products/42-al-pinestars-guantes-de-piel-robinson-2.jpg;products/42-al-pinestars-guantes-de-piel-robinson-3.jpg;products/42-al-pinestars-guantes-de-piel-robinson-4.jpg;products/42-al-pinestars-guantes-de-piel-robinson-5.jpg;products/42-al-pinestars-guantes-de-piel-robinson-6.jpg,MXN,1,3213,3213,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7601-1328, 7601-1260, 7601-1261, 7601-1262",Guantes de piel robinson cafe ALPINESTARS,default,1,short,Guantes de piel robinson cafe ALPINESTARS,long,long selection description,products/43-alpinestars-guantes-de-piel-robinson-1.jpg;products/43-alpinestars-guantes-de-piel-robinson-2.jpg,MXN,1,3213,3213,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
7601-1309,Guantes de piel SP-8  negro ALPINESTARS,default,1,short,Guantes de piel SP-8  negro ALPINESTARS,long,long selection description,products/27-alpinestars-guantes-de-piel-sp-8-1.jpg;products/27-alpinestars-guantes-de-piel-sp-8-2.jpg;products/27-alpinestars-guantes-de-piel-sp-8-3.jpg,MXN,1,3141,3141,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7601-1051, 7601-1052",Guantes de piel SP-8 negro ALPINESTARS,default,1,short,Guantes de piel SP-8 negro ALPINESTARS,long,long selection description,products/26-alpinestars-guantes-de-piel-sp-8-1.jpg;products/26-alpinestars-guantes-de-piel-sp-8-2.jpg;products/26-alpinestars-guantes-de-piel-sp-8-3.jpg;products/26-alpinestars-guantes-de-piel-sp-8-4.jpg,MXN,1,3182,3182,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7601-1326 , 7601-1177, 7601-1327",Guantes para motocross dune gris ALPINESTARS,default,1,short,Guantes para motocross dune gris ALPINESTARS,long,long selection description,products/17-alpinestar-guantes-para-motocross-dune-azlama-fluoroj-1.jpg;products/17-guantes-para-motocross-dune-gris-alpinestars-1.jpg,MXN,1,521,521,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7601-1183, 7601-1182, 7601-1181, 7601-1184",Guantes para motocross dune negro ALPINESTARS,default,1,short,Guantes para motocross dune negro ALPINESTARS,long,long selection description,products/16-alpinestar-guantes-para-motocross-dune-1.jpg;products/16-alpinestar-guantes-para-motocross-dune-2.jpg,MXN,1,521,521,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7601-1179, 7601-1178, 7601-1202, 7601-1180",Guantes para motocross dune negro ALPINESTARS,default,1,short,Guantes para motocross dune negro ALPINESTARS,long,long selection description,products/18-alpinestar-guantes-para-motocross-dune-ngobcoroj-1.jpg;products/18-alpinestar-guantes-para-motocross-dune-ngobcoroj-2.jpg,MXN,1,521,521,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7601-1227, 7601-1228, 7601-1229, 7601-1230",Guantes para motocross racer braap  negro ALPINESTARS,default,1,short,Guantes para motocross racer braap  negro ALPINESTARS,long,long selection description,products/28-alpinestars-guantes-para-motocross-racer-braap-1.jpg;products/28-guantes-para-motocross-racer-braap-negro-alpinestars-1.jpg,MXN,1,576,576,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7601-1243, 7601-1244, 7601-1245, 7601-1246",Guantes para motocross racer braap azul ALPINESTARS,default,1,short,Guantes para motocross racer braap azul ALPINESTARS,long,long selection description,products/31-alpinestars-guantes-para-motocross-racer-braap-1.jpg;products/31-alpinestars-guantes-para-motocross-racer-braap-2.jpg,MXN,1,623,623,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7601-1235, 7601-1236, 7601-1237, 7601-1238",Guantes para motocross racer braap azul ALPINESTARS,default,1,short,Guantes para motocross racer braap azul ALPINESTARS,long,long selection description,products/32-alpinestars-guantes-para-motocross-racer-braap-2.jpg;products/32-alpinestars-guantes-para-motocross-racer-braap-1.jpg,MXN,1,623,623,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7601-1247, 7601-1248, 7601-1250",Guantes para motocross racer braap blanco ALPINESTARS,default,1,short,Guantes para motocross racer braap blanco ALPINESTARS,long,long selection description,products/33-alpinestars-guantes-para-motocross-racer-braap-1.jpg;products/33-alpinestars-guantes-para-motocross-racer-braap-2.jpg,MXN,1,623,623,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7601-1231, 7601-1232, 7601-1233, 7601-1234",Guantes para motocross racer braap rojo ALPINESTARS,default,1,short,Guantes para motocross racer braap rojo ALPINESTARS,long,long selection description,products/30-guantes-para-motocross-racer-braap-1.jpg;products/30-guantes-para-motocross-racer-braap-2.jpg,MXN,1,623,623,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
7601-1242,Guantes para motocross racer braap rosa ALPINESTARS,default,1,short,Guantes para motocross racer braap rosa ALPINESTARS,long,long selection description,products/29-alpinestars-guantes-para-motocross-racer-braap-1.jpg;products/29-alpinestars-guantes-para-motocross-racer-braap-2.jpg,MXN,1,623,623,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7601-1314, 7601-1315, 7601-1316, 7601-1317",Guantes para motocross racer supermatic azul ALPINESTARS,default,1,short,Guantes para motocross racer supermatic azul ALPINESTARS,long,long selection description,products/34-alpinestars-guantes-para-motocross-racer-supermatic-1.jpg;products/34-alpinestars-guantes-para-motocross-racer-supermatic-2.jpg,MXN,1,615,615,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7601-1339, 7601-1340, 7601-1341, 7601-1342",Guantes para motocross radar tracker amarillo ALPINESTARS,default,1,short,Guantes para motocross radar tracker amarillo ALPINESTARS,long,long selection description,products/39-alpinestars-guantes-para-motocross-radar-tracker-1.jpg;products/39-alpinestars-guantes-para-motocross-radar-tracker-2.jpg,MXN,1,725,725,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7601-1335, 7601-1336, 7601-1337, 7601-1338",Guantes para motocross radar tracker azul ALPINESTARS,default,1,short,Guantes para motocross radar tracker azul ALPINESTARS,long,long selection description,products/37-alpinestars-guantes-para-motocross-radar-tracker-1.jpg;products/37-alpinestars-guantes-para-motocross-radar-tracker-2.jpg,MXN,1,725,725,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7601-1343, 7601-1344, 7601-1345, 7601-1346",Guantes para motocross radar tracker azul ALPINESTARS,default,1,short,Guantes para motocross radar tracker azul ALPINESTARS,long,long selection description,products/38-alpinestars-guantes-para-motocross-radar-tracker-1.jpg;products/38-alpinestars-guantes-para-motocross-radar-tracker-2.jpg,MXN,1,725,725,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7601-1332, 7601-1333",Guantes para motocross radar tracker las vegas negro ALPINESTARS,default,1,short,Guantes para motocross radar tracker las vegas negro ALPINESTARS,long,long selection description,products/35-alpinestars-guantes-para-motocross-radar-tracker-las-vegas-3.jpg;products/35-alpinestars-guantes-para-motocross-radar-tracker-las-vegas-4.jpg,MXN,1,672,672,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7601-1355, 7601-1356, 7601-1357, 7601-1358",Guantes para motocross techstar  negro ALPINESTARS,default,1,short,Guantes para motocross techstar  negro ALPINESTARS,long,long selection description,products/51-alpinestars-guantes-para-motocross-techstar-1.jpg;products/51-alpinestars-guantes-para-motocross-techstar-2.jpg,MXN,1,965,965,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7601-1351, 7601-1352, 7601-1353, 7601-1354",Guantes para motocross techstar ALPINESTARS,default,1,short,Guantes para motocross techstar ALPINESTARS,long,long selection description,products/54-alpinestars-guantes-para-motocross-techstar-1.jpg;products/54-alpinestars-guantes-para-motocross-techstar-2.jpg;products/54-alpinestars-guantes-para-motocross-techstar-3.jpg,MXN,1,965,965,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7601-1223, 7601-1224, 7601-1225, 7601-1226",Guantes para motocross techstar factory azul ALPINESTARS,default,1,short,Guantes para motocross techstar factory azul ALPINESTARS,long,long selection description,products/55-alpinestars-guantes-para-motocross-techstar-factory-1.jpg;products/55-alpinestars-guantes-para-motocross-techstar-factory-2.jpg,MXN,1,804,804,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7601-1215, 7601-1217, 7601-1218",Guantes para motocross techstar factory azul ALPINESTARS,default,1,short,Guantes para motocross techstar factory azul ALPINESTARS,long,long selection description,products/57-alpinestars-guantes-para-motocross-techstar-factory-1.jpg;products/57-alpinestars-guantes-para-motocross-techstar-factory-2.jpg,MXN,1,841,841,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7601-1219, 7601-1220, 7601-1221, 7601-1222",Guantes para motocross techstar factory blanco ALPINESTARS,default,1,short,Guantes para motocross techstar factory blanco ALPINESTARS,long,long selection description,products/56-alpinestars-guantes-para-motocross-techstar-factory-1.jpg;products/56-alpinestars-guantes-para-motocross-techstar-factory-2.jpg,MXN,1,804,804,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7601-1363, 7601-1364, 7601-1365, 7601-1366",Guantes para motocross techstar negro ALPINESTARS,default,1,short,Guantes para motocross techstar negro ALPINESTARS,long,long selection description,products/50-alpinestars-guantes-para-motocross-techstar-1.jpg;products/50-alpinestars-guantes-para-motocross-techstar-2.jpg,MXN,1,897,897,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7601-1367, 7601-1368, 7601-1369, 7601-1370",Guantes para motocross techstar negro ALPINESTARS,default,1,short,Guantes para motocross techstar negro ALPINESTARS,long,long selection description,products/52-alpinestars-guantes-para-motocross-techstar-1.jpg;products/52-alpinestars-guantes-para-motocross-techstar-2.jpg,MXN,1,897,897,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7601-1359, 7601-1360, 7601-1361, 7601-1362",Guantes para motocross techstar negro ALPINESTARS,default,1,short,Guantes para motocross techstar negro ALPINESTARS,long,long selection description,products/53-alpinestars-guantes-para-motocross-techstar-1.jpg;products/53-alpinestars-guantes-para-motocross-techstar-2.jpg;products/53-alpinestars-guantes-para-motocross-techstar-3.jpg,MXN,1,897,897,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7601-1349, 7601-1350",Guantes para motocross youth radar tracker negro ALPINESTARS,default,1,short,Guantes para motocross youth radar tracker negro ALPINESTARS,long,long selection description,products/36-alpinestars-guantes-para-motocross-youth-radar-tracker-1.jpg;products/36-alpinestars-guantes-para-motocross-youth-radar-tracker-2.jpg,MXN,1,592,592,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7306-1218, 7306-1219, 7306-1220, 7306-1221",Guantes piel vel R7-838 negro R7 RACING,default,1,short,Guantes piel vel R7-838 negro R7 RACING,long,long selection description,products/250-r7-racing-guantes-vel-r7-838-piel-1.jpg;products/250-r7-racing-guantes-vel-r7-838-piel-2.jpg,MXN,1,756,756,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7601-1263, 7601-1264",Guantes textil piel C1-Windstopper negro ALPINESTARS,default,1,short,Guantes textil piel C1-Windstopper negro ALPINESTARS,long,long selection description,products/14-alpinestar-ft-guantes-textilpiel-c1-windstopper-negro-2.jpg;products/14-alpinestar-ft-guantes-textilpiel-c1-windstopper-negro-1.jpg,MXN,1,2272,2272,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7601-1271, 7601-1272, 7601-1273",Guantes textil piel con carbono smx-2 air negro ALPINESTARS,default,1,short,Guantes textil piel con carbono smx-2 air negro ALPINESTARS,long,long selection description,products/49-alpinestars-guantes-textil-piel-con-carbono-smx-2-air-1.jpg;products/49-alpinestars-guantes-textil-piel-con-carbono-smx-2-air-2.jpg,MXN,1,1982,1982,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
